date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:18:57	6103/6103	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202014%2017:27:04%20GMT	https://static01.nyt.com/images/2014/07/15/nyregion/15firstfire-mike-promo/15firstfire-mike-promo-thumbWide.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2014/07/15/nyregion/15firstfire-mike-promo/15firstfire-mike-promo-thumbWide.jpg	(from http://www.nytimes.com/pages/multimedia/index.html)
18:18:57	57517/57517	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Aug%202014%2003:48:59%20GMT	https://static01.nyt.com/images/2014/07/15/world/middleeast/toll-israel-gaza-conflict-1405471164864/toll-israel-gaza-conflict-1405471164864-thumbWide-v12.png	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2014/07/15/world/middleeast/toll-israel-gaza-conflict-1405471164864/toll-israel-gaza-conflict-1405471164864-thumbWide-v12.png	(from http://www.nytimes.com/pages/multimedia/index.html)
18:18:57	12701/12701	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jun%202014%2010:27:30%20GMT	https://static01.nyt.com/images/2014/06/12/us/waynorth-day26/waynorth-day26-thumbWide.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2014/06/12/us/waynorth-day26/waynorth-day26-thumbWide.jpg	(from http://www.nytimes.com/pages/multimedia/index.html)
18:18:58	8433/8433	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Jun%202014%2019:42:27%20GMT	https://static01.nyt.com/images/2014/06/27/world/europe/20140627-WAR-slide-9G69/20140627-WAR-slide-9G69-thumbWide.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2014/06/27/world/europe/20140627-WAR-slide-9G69/20140627-WAR-slide-9G69-thumbWide.jpg	(from http://www.nytimes.com/pages/multimedia/index.html)
18:18:58	34576/34576	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Jun%202014%2005:42:58%20GMT	https://static01.nyt.com/images/2014/06/13/sports/worldcup/world-cup-balls-1402624310796/world-cup-balls-1402624310796-thumbWide.png	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2014/06/13/sports/worldcup/world-cup-balls-1402624310796/world-cup-balls-1402624310796-thumbWide.png	(from http://www.nytimes.com/pages/multimedia/index.html)
18:18:58	8200/8200	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20May%202014%2004:28:28%20GMT	https://static01.nyt.com/images/2014/05/15/world/asia/india-election-1400118944726/india-election-1400118944726-thumbWide.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2014/05/15/world/asia/india-election-1400118944726/india-election-1400118944726-thumbWide.jpg	(from http://www.nytimes.com/pages/multimedia/index.html)
18:18:58	11615/11615	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Apr%202014%2013:15:05%20GMT	https://static01.nyt.com/images/2014/04/27/science/chernobyl-capping-a-catastrophe-1398648114967/chernobyl-capping-a-catastrophe-1398648114967-thumbWide.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2014/04/27/science/chernobyl-capping-a-catastrophe-1398648114967/chernobyl-capping-a-catastrophe-1398648114967-thumbWide.jpg	(from http://www.nytimes.com/pages/multimedia/index.html)
18:18:59	14835/14835	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Apr%202014%2017:53:19%20GMT	https://static01.nyt.com/images/2014/04/20/nyregion/20worlds-fair-hp-ss-slide-E6FE/20worlds-fair-hp-ss-slide-E6FE-thumbWide-v2.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2014/04/20/nyregion/20worlds-fair-hp-ss-slide-E6FE/20worlds-fair-hp-ss-slide-E6FE-thumbWide-v2.jpg	(from http://www.nytimes.com/pages/multimedia/index.html)
18:18:59	9157/9157	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Apr%202014%2014:56:07%20GMT	https://static01.nyt.com/images/2014/04/14/us/jpMARATHON-6/jpMARATHON-6-thumbWide.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2014/04/14/us/jpMARATHON-6/jpMARATHON-6-thumbWide.jpg	(from http://www.nytimes.com/pages/multimedia/index.html)
18:18:59	9833/9833	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Jan%202014%2003:05:50%20GMT	https://static01.nyt.com/images/2014/01/05/us/05Poverty_Thumb/05Poverty_Thumb-articleInline.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2014/01/05/us/05Poverty_Thumb/05Poverty_Thumb-articleInline.jpg	(from http://www.nytimes.com/pages/multimedia/index.html)
18:18:59	13928/13928	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Dec%202013%2020:15:02%20GMT	https://static01.nyt.com/images/2013/12/15/world/africa/20131215_MANDELA-slide-D4UT/20131215_MANDELA-slide-D4UT-thumbWide.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2013/12/15/world/africa/20131215_MANDELA-slide-D4UT/20131215_MANDELA-slide-D4UT-thumbWide.jpg	(from http://www.nytimes.com/pages/multimedia/index.html)
18:18:59	11986/11986	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Dec%202013%2020:48:19%20GMT	https://static01.nyt.com/images/2013/12/20/us/dialect-quiz-map-1387497098032/dialect-quiz-map-1387497098032-thumbWide.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2013/12/20/us/dialect-quiz-map-1387497098032/dialect-quiz-map-1387497098032-thumbWide.jpg	(from http://www.nytimes.com/pages/multimedia/index.html)
18:19:00	15626/15626	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Nov%202013%2021:06:10%20GMT	https://static01.nyt.com/images/2013/11/18/world/asia/20131119-PHILIPPINES-slide-A3EH/20131119-PHILIPPINES-slide-A3EH-thumbWide-v2.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2013/11/18/world/asia/20131119-PHILIPPINES-slide-A3EH/20131119-PHILIPPINES-slide-A3EH-thumbWide-v2.jpg	(from http://www.nytimes.com/pages/multimedia/index.html)
18:19:01	80/80	---M--	200	added ('OK')	image/gif	date:Sat,%2030%20Dec%202006%2011:04:41%20GMT	http://graphics8.nytimes.com/images/multimedia/icons/map_icon.gif	/home/macrico/Documents/HEAD/coding/nyt/graphics8.nytimes.com/images/multimedia/icons/map_icon.gif	(from http://www.nytimes.com/pages/multimedia/index.html)
18:19:01	12649/12649	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202013%2020:53:04%20GMT	https://static01.nyt.com/images/2013/11/15/nyregion/MAYOR_MARTA2BW/MAYOR_MARTA2BW-thumbWide-v2.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2013/11/15/nyregion/MAYOR_MARTA2BW/MAYOR_MARTA2BW-thumbWide-v2.jpg	(from http://www.nytimes.com/pages/multimedia/index.html)
18:19:02	43/43	---M--	200	added ('OK')	image/gif	etag:%22e945ba-2b-384581165ba80%22	http://up.nytimes.com/?d=0//&t=6&s=0&ui=0&r=http%3a%2f%2fwww%2enytimes%2ecom%2f&u=www%2enytimes%2ecom%2fpages%2fmultimedia%2findex%2ehtml%3f	/home/macrico/Documents/HEAD/coding/nyt/up.nytimes.com/index7d5b.html	(from http://www.nytimes.com/pages/multimedia/index.html)
18:19:02	118766/118766	---M-Z	200	added ('OK')	text/html	etag:W/%221cfee-g8bxn/z/fjdL1j6IoQjqmA%22	http://mobile.nytimes.com/2016/11/06/opinion/sunday/time-to-dump-time-zones.html	/home/macrico/Documents/HEAD/coding/nyt/mobile.nytimes.com/2016/11/06/opinion/sunday/time-to-dump-time-zones.html	(from http://www.nytimes.com/2016/11/06/opinion/sunday/time-to-dump-time-zones.html)
18:19:02	38037/38037	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Nov%202016%2017:19:02%20GMT	http://www.nytimes.com/2016/11/06/opinion/sunday/android-app://com.nytimes.android/nytimes/reader/id/100000004746635	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/06/opinion/sunday/android-app_/com.nytimes.android/nytimes/reader/id/100000004746635.6b3.delayed	(from http://www.nytimes.com/2016/11/06/opinion/sunday/time-to-dump-time-zones.html)
18:19:03	105605/105605	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Nov%202016%2018:30:04%20GMT	https://static01.nyt.com/images/2016/11/06/opinion/sunday/06gleick/06gleick-master768.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/11/06/opinion/sunday/06gleick/06gleick-master768.jpg	(from http://www.nytimes.com/2016/11/06/opinion/sunday/time-to-dump-time-zones.html)
18:19:03	1022/1022	---M-Z	200	added ('OK')	application/json	date:Sun,%2006%20Nov%202016%2017:19:03%20GMT	https://www.nytimes.com/svc/oembed/json/?url=http%3A%2F%2Fwww.nytimes.com%2F2016%2F11%2F06%2Fopinion%2Fsunday%2Ftime-to-dump-time-zones.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/svc/oembed/json/indexd3e8.html	(from http://www.nytimes.com/2016/11/06/opinion/sunday/time-to-dump-time-zones.html)
18:19:03	4839/4839	---M-Z	200	added ('OK')	application/xml	etag:W/%22b95fe628699c6519eb6c6d92aa93c446%22	https://www.nytimes.com/svc/collections/v1/publish/http://www.nytimes.com/section/arts/television/rss.xml	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/svc/collections/v1/publish/http_/www.nytimes.com/section/arts/television/rss.xml	(from http://www.nytimes.com/section/arts/television)
18:19:04	87638/87638	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Nov%202016%2021:23:19%20GMT	https://static01.nyt.com/images/2016/11/05/arts/05SUNDANCE/05SUNDANCE-videoLarge.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/11/05/arts/05SUNDANCE/05SUNDANCE-videoLarge.jpg	(from http://www.nytimes.com/section/arts/television)
18:19:04	2913/2913	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Nov%202016%2020:15:22%20GMT	https://static01.nyt.com/images/2016/11/04/watching/04crown1/04crown1-thumbStandard.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/11/04/watching/04crown1/04crown1-thumbStandard.jpg	(from http://www.nytimes.com/section/arts/television)
18:19:04	3488/3488	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Nov%202016%2006:00:04%20GMT	https://static01.nyt.com/images/2016/11/04/arts/04CROWN/04CROWN-thumbStandard.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/11/04/arts/04CROWN/04CROWN-thumbStandard.jpg	(from http://www.nytimes.com/section/arts/television)
18:19:05	85006/85006	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Nov%202016%2019:48:39%20GMT	https://static01.nyt.com/images/2016/11/04/arts/04CROWN/04CROWN-videoLarge-v2.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/11/04/arts/04CROWN/04CROWN-videoLarge-v2.jpg	(from http://www.nytimes.com/section/arts/television)
18:19:05	86748/86748	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Nov%202016%2019:52:21%20GMT	https://static01.nyt.com/images/2016/11/01/watching/01watching3/01watching3-videoLarge-v3.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/11/01/watching/01watching3/01watching3-videoLarge-v3.jpg	(from http://www.nytimes.com/section/arts/television)
18:19:05	3466/3466	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Nov%202016%2019:52:21%20GMT	https://static01.nyt.com/images/2016/11/01/watching/01watching3/01watching3-thumbStandard-v2.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/11/01/watching/01watching3/01watching3-thumbStandard-v2.jpg	(from http://www.nytimes.com/section/arts/television)
18:19:05	102520/102520	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Oct%202016%2015:40:55%20GMT	https://static01.nyt.com/images/2016/10/30/watching/30insecure/30insecure-videoLarge.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/10/30/watching/30insecure/30insecure-videoLarge.jpg	(from http://www.nytimes.com/section/arts/television)
18:19:06	116915/116915	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Oct%202016%2021:11:34%20GMT	https://static01.nyt.com/images/2016/10/28/arts/walkingdead2/walkingdead2-videoLarge.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/10/28/arts/walkingdead2/walkingdead2-videoLarge.jpg	(from http://www.nytimes.com/section/arts/television)
18:19:06	76816/76816	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Oct%202016%2015:42:31%20GMT	https://static01.nyt.com/images/2016/10/31/watching/30westworld/31westworld-videoLarge.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/10/31/watching/30westworld/31westworld-videoLarge.jpg	(from http://www.nytimes.com/section/arts/television)
18:19:06	77960/77960	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Oct%202016%2019:38:36%20GMT	https://static01.nyt.com/images/2016/10/21/arts/walkingdead1/walkingdead1-videoLarge.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/10/21/arts/walkingdead1/walkingdead1-videoLarge.jpg	(from http://www.nytimes.com/section/arts/television)
18:19:06	83964/83964	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Oct%202016%2019:50:26%20GMT	https://static01.nyt.com/images/2016/10/23/watching/23insecure/23insecure-videoLarge.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/10/23/watching/23insecure/23insecure-videoLarge.jpg	(from http://www.nytimes.com/section/arts/television)
18:19:07	15712/15712	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Nov%202016%2020:22:13%20GMT	https://static01.nyt.com/images/2016/11/06/fashion/06MARTHASNOOP04/06MARTHASNOOP04-mediumThreeByTwo210.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/11/06/fashion/06MARTHASNOOP04/06MARTHASNOOP04-mediumThreeByTwo210.jpg	(from http://www.nytimes.com/section/arts/television)
18:19:07	10156/10156	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Nov%202016%2019:02:41%20GMT	https://static01.nyt.com/images/2016/11/06/fashion/06NIGHTOUT1/06NIGHTOUT1-mediumThreeByTwo210.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/11/06/fashion/06NIGHTOUT1/06NIGHTOUT1-mediumThreeByTwo210.jpg	(from http://www.nytimes.com/section/arts/television)
18:19:07	12744/12744	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Nov%202016%2010:25:55%20GMT	https://static01.nyt.com/images/2016/11/02/us/00xp-lipreading/00xp-lipreading-mediumThreeByTwo210.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/11/02/us/00xp-lipreading/00xp-lipreading-mediumThreeByTwo210.jpg	(from http://www.nytimes.com/section/arts/television)
18:19:07	9137/9137	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Nov%202016%2005:00:03%20GMT	https://static01.nyt.com/images/2016/11/04/arts/04TV1/04TV1-mediumThreeByTwo210.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/11/04/arts/04TV1/04TV1-mediumThreeByTwo210.jpg	(from http://www.nytimes.com/section/arts/television)
18:19:07	8659/8659	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Nov%202016%2019:19:48%20GMT	https://static01.nyt.com/images/2016/11/04/fashion/04LISTOFFIVE1/04LISTOFFIVE1-mediumThreeByTwo210.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/11/04/fashion/04LISTOFFIVE1/04LISTOFFIVE1-mediumThreeByTwo210.jpg	(from http://www.nytimes.com/section/arts/television)
18:19:08	11948/11948	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Nov%202016%2005:00:04%20GMT	https://static01.nyt.com/images/2016/11/03/arts/03TV1/03TV1-mediumThreeByTwo210.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/11/03/arts/03TV1/03TV1-mediumThreeByTwo210.jpg	(from http://www.nytimes.com/section/arts/television)
18:19:08	12065/12065	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Nov%202016%2000:05:35%20GMT	https://static01.nyt.com/images/2016/11/03/arts/03marshall-obit/03marshall-obit-mediumThreeByTwo210.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/11/03/arts/03marshall-obit/03marshall-obit-mediumThreeByTwo210.jpg	(from http://www.nytimes.com/section/arts/television)
18:19:08	8196/8196	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Nov%202016%2023:37:23%20GMT	https://static01.nyt.com/images/2016/11/03/arts/03COSBY/03COSBY-mediumThreeByTwo210.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/11/03/arts/03COSBY/03COSBY-mediumThreeByTwo210.jpg	(from http://www.nytimes.com/section/arts/television)
18:19:08	12296/12296	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Nov%202016%2018:07:29%20GMT	https://static01.nyt.com/images/2016/11/06/arts/06GUIDE1/06GUIDE1-mediumThreeByTwo210.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/11/06/arts/06GUIDE1/06GUIDE1-mediumThreeByTwo210.jpg	(from http://www.nytimes.com/section/arts/television)
18:19:09	11941/11941	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Nov%202016%2015:19:39%20GMT	https://static01.nyt.com/images/2016/11/06/arts/6MCKINNON1/6MCKINNON1-mediumThreeByTwo210.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/11/06/arts/6MCKINNON1/6MCKINNON1-mediumThreeByTwo210.jpg	(from http://www.nytimes.com/section/arts/television)
18:19:09	9593/9593	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Nov%202016%2021:15:40%20GMT	https://static01.nyt.com/images/2016/10/28/arts/28WATCHING1/28WATCHING1-mediumThreeByTwo210-v2.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/10/28/arts/28WATCHING1/28WATCHING1-mediumThreeByTwo210-v2.jpg	(from http://www.nytimes.com/section/arts/television)
18:19:09	5524/5524	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202016%2022:16:27%20GMT	https://static01.nyt.com/images/2016/11/06/magazine/06talk/06talk-mediumThreeByTwo210-v2.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/11/06/magazine/06talk/06talk-mediumThreeByTwo210-v2.jpg	(from http://www.nytimes.com/section/arts/television)
18:19:09	9899/9899	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Nov%202016%2005:00:04%20GMT	https://static01.nyt.com/images/2016/11/02/arts/02TV1/02TV1-mediumThreeByTwo210.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/11/02/arts/02TV1/02TV1-mediumThreeByTwo210.jpg	(from http://www.nytimes.com/section/arts/television)
18:19:10	125903/125903	---M-Z	200	added ('OK')	text/html	etag:W/%221ebcf-7frvyv9wnJfcx/j3cfW22g%22	http://mobile.nytimes.com/2016/11/05/arts/television/sundancetvs-identity-crisis-indie-by-night-innocent-by-day.html	/home/macrico/Documents/HEAD/coding/nyt/mobile.nytimes.com/2016/11/05/arts/television/sundancetvs-identity-crisis-indie-by-night-innocent-by-day.html	(from http://www.nytimes.com/2016/11/05/arts/television/sundancetvs-identity-crisis-indie-by-night-innocent-by-day.html)
18:19:11	38037/38037	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Nov%202016%2017:19:11%20GMT	http://www.nytimes.com/2016/11/05/arts/television/android-app://com.nytimes.android/nytimes/reader/id/100000004746585	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/05/arts/television/android-app_/com.nytimes.android/nytimes/reader/id/100000004746585.6cf.delayed	(from http://www.nytimes.com/2016/11/05/arts/television/sundancetvs-identity-crisis-indie-by-night-innocent-by-day.html)
18:19:11	67843/67843	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Nov%202016%2021:25:11%20GMT	https://static01.nyt.com/images/2016/11/05/arts/05SUNDANCETVJP/05SUNDANCETVJP-master675.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/11/05/arts/05SUNDANCETVJP/05SUNDANCETVJP-master675.jpg	(from http://www.nytimes.com/2016/11/05/arts/television/sundancetvs-identity-crisis-indie-by-night-innocent-by-day.html)
18:19:11	88571/88571	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Nov%202016%2021:23:19%20GMT	https://static01.nyt.com/images/2016/11/05/arts/05SUNDANCE/05SUNDANCE-master768.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/11/05/arts/05SUNDANCE/05SUNDANCE-master768.jpg	(from http://www.nytimes.com/2016/11/05/arts/television/sundancetvs-identity-crisis-indie-by-night-innocent-by-day.html)
18:19:11	65784/65784	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Nov%202016%2021:25:11%20GMT	https://static01.nyt.com/images/2016/11/05/arts/05SUNDANCETVJP2/05SUNDANCETVJP2-master675.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/11/05/arts/05SUNDANCETVJP2/05SUNDANCETVJP2-master675.jpg	(from http://www.nytimes.com/2016/11/05/arts/television/sundancetvs-identity-crisis-indie-by-night-innocent-by-day.html)
18:19:12	2893/2893	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Oct%202016%2021:10:30%20GMT	https://static01.nyt.com/images/2016/10/26/arts/26RECTIFY/26RECTIFY-thumbStandard.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/10/26/arts/26RECTIFY/26RECTIFY-thumbStandard.jpg	(from http://www.nytimes.com/2016/11/05/arts/television/sundancetvs-identity-crisis-indie-by-night-innocent-by-day.html)
18:19:12	3273/3273	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Jul%202016%2021:53:30%20GMT	https://static01.nyt.com/images/2016/07/13/arts/13AWORD/13AWORD-thumbStandard.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/07/13/arts/13AWORD/13AWORD-thumbStandard.jpg	(from http://www.nytimes.com/2016/11/05/arts/television/sundancetvs-identity-crisis-indie-by-night-innocent-by-day.html)
18:19:12	23973/23973	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Jan%202012%2005:37:21%20GMT	https://static01.nyt.com/images/2012/01/27/arts/27MOORE1_SPAN/27MOORE1_SPAN-thumbStandard.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2012/01/27/arts/27MOORE1_SPAN/27MOORE1_SPAN-thumbStandard.jpg	(from http://www.nytimes.com/2016/11/05/arts/television/sundancetvs-identity-crisis-indie-by-night-innocent-by-day.html)
18:19:12	9274/9274	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20May%202012%2019:58:40%20GMT	https://static01.nyt.com/images/2012/05/20/arts/20ROUTE66_SPAN/20ROUTE66-thumbStandard.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2012/05/20/arts/20ROUTE66_SPAN/20ROUTE66-thumbStandard.jpg	(from http://www.nytimes.com/2016/11/05/arts/television/sundancetvs-identity-crisis-indie-by-night-innocent-by-day.html)
18:19:13	120998/120998	---M-Z	200	added ('OK')	text/html	etag:W/%221d8a6-pDd0DsWyH4VbSHBb65vdUw%22	http://mobile.nytimes.com/2016/11/06/fashion/jennifer-grey-red-oaks-salsa-dancing.html	/home/macrico/Documents/HEAD/coding/nyt/mobile.nytimes.com/2016/11/06/fashion/jennifer-grey-red-oaks-salsa-dancing.html	(from http://www.nytimes.com/2016/11/06/fashion/jennifer-grey-red-oaks-salsa-dancing.html)
18:19:14	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2006%20Nov%202016%2017:19:13%20GMT	http://mobile.nytimes.com/2016/11/06/fashion/jennifer-grey-red-oaks-salsa-dancing.amp.html	/home/macrico/Documents/HEAD/coding/nyt/mobile.nytimes.com/2016/11/06/fashion/jennifer-grey-red-oaks-salsa-dancing.amp.html	(from http://www.nytimes.com/2016/11/06/fashion/jennifer-grey-red-oaks-salsa-dancing.html)
18:19:14	38037/38037	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Nov%202016%2017:19:14%20GMT	http://www.nytimes.com/2016/11/06/fashion/android-app://com.nytimes.android/nytimes/reader/id/100000004742456	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/2016/11/06/fashion/android-app_/com.nytimes.android/nytimes/reader/id/100000004742456.6d9.delayed	(from http://www.nytimes.com/2016/11/06/fashion/jennifer-grey-red-oaks-salsa-dancing.html)
18:19:14	1215/1215	---M-Z	200	added ('OK')	application/json	date:Sun,%2006%20Nov%202016%2017:19:14%20GMT	https://www.nytimes.com/svc/oembed/json/?url=http%3A%2F%2Fwww.nytimes.com%2F2016%2F11%2F05%2Farts%2Ftelevision%2Fsundancetvs-identity-crisis-indie-by-night-innocent-by-day.html	/home/macrico/Documents/HEAD/coding/nyt/www.nytimes.com/svc/oembed/json/index92cf.html	(from http://www.nytimes.com/2016/11/05/arts/television/sundancetvs-identity-crisis-indie-by-night-innocent-by-day.html)
18:19:15	67581/67581	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Nov%202016%2019:03:39%20GMT	https://static01.nyt.com/images/2016/11/06/fashion/06NIGHTOUT2/06NIGHTOUT2-master675.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/11/06/fashion/06NIGHTOUT2/06NIGHTOUT2-master675.jpg	(from http://www.nytimes.com/2016/11/06/fashion/jennifer-grey-red-oaks-salsa-dancing.html)
18:19:15	450928/450928	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Nov%202016%2019:02:41%20GMT	https://static01.nyt.com/images/2016/11/06/fashion/06NIGHTOUT1/06NIGHTOUT1-superJumbo.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/11/06/fashion/06NIGHTOUT1/06NIGHTOUT1-superJumbo.jpg	(from http://www.nytimes.com/2016/11/06/fashion/jennifer-grey-red-oaks-salsa-dancing.html)
18:19:15	2819/2819	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202016%2018:46:18%20GMT	https://static01.nyt.com/images/2016/10/09/fashion/09NIGHTOUT1/09NIGHTOUT1-thumbStandard.jpg	/home/macrico/Documents/HEAD/coding/nyt/static01.nyt.com/images/2016/10/09/fashion/09NIGHTOUT1/09NIGHTOUT1-thumbStandard.jpg	(from http://www.nytimes.com/2016/11/06/fashion/jennifer-grey-red-oaks-salsa-dancing.html)
